rating,word
10,welcome
5,open
5,busy
5,non
5,minimal
5,stale
5,open
5,ok
5,close
5,minute
5,touristic
5,comfortable
5,spacious
10,strong
10,sure
10,early
10,arrive
10,polite
10,gentleman
10,collect
9,good
9,negative
9,perfect
9,relax
9,available
9,nice
9,able
4,good
4,arrive
4,broken
4,start
4,actual
4,nice
4,clean
4,nice
4,middle
10,perfect
10,large
6,inadequate
6,pedestrian
6,handy
6,busy
6,nearby
6,shower
6,good
6,good
6,comfy
6,pleasant
6,real
6,double
6,single
6,middle
6,helpful
6,fourth
5,inner
5,request
5,panoramic
5,lean
5,flash
5,balcony
5,sad
5,courtyard
5,placement
5,contemporary
5,interior
5,lady
5,arrival
5,awkward
10,small
10,junior
10,large
10,shower
10,great
10,easy
9,natural
9,tasteful
9,stop
9,good
9,beat
9,overnight
9,excellent
9,recommend
10,pleasant
10,helpful
10,unexpected
10,early
10,nice
10,nice
10,great
10,large
10,comfortable
9,noisy
9,choose
9,quiet
9,cool
9,nice
9,comfortable
9,clean
9,new
9,stylish
9,quick
9,good
7,odd
7,expose
7,strange
7,shower
7,child
7,arrival
7,decent
7,continental
7,nice
7,excellent
7,small
9,small
9,spacious
9,clean
9,comfortable
9,quiet
9,modernise
9,old
9,croissant
9,good
5,good
5,old
5,little
5,low
5,common
5,available
5,stairway
5,old
5,shower
5,handle
5,hot
5,light
5,light
5,entire
5,ridiculous
5,old
5,comfortable
5,sleep
5,available
5,difficult
5,overall
5,good
5,helpful
5,close
5,nearby
10,negative
10,real
10,perfect
10,beautiful
10,trendy
10,comfortable
10,triple
10,big
10,live
10,super
10,comfortable
10,landlady
10,good
10,super
10,nice
10,good
10,right
10,central
10,good
6,soundproof
6,good
6,overpriced
6,right
6,helpful
6,large
6,sure
6,old
6,fair
6,want
5,available
5,limited
5,upgrade
5,worn
5,clean
5,comfortable
5,light
5,bright
5,light
5,difficult
5,read
5,old
5,shower
5,available
5,difficult
5,lock
5,slow
5,upgrade
5,valid
5,separate
5,valid
5,narrow
5,bad
5,narrow
5,worth
5,nearby
10,french
10,modern
10,available
10,metro
10,follow
2,super
2,dirty
2,touch
2,light
2,couch
2,linen
2,clean
2,fresh
2,right
2,huge
2,loud
2,sleep
2,spacious
2,nice
2,nice
2,good
7,safe
7,nice
7,free
10,helpful
10,fantastic
10,clean
10,comfortable
10,big
10,tasty
10,fresh
10,Overall
3,smartflat
3,bad
3,low
3,shower
3,light
3,break
3,awful
7,strange
7,noise
7,easy
7,good
6,small
6,friendly
6,understaffed
6,big
6,big
6,nice
6,clean
6,good
5,hot
5,hot
5,tea
5,nice
4,cheap
4,poor
4,great
10,fantastic
10,ultra
10,modern
10,rural
10,high
10,local
10,table
10,clean
10,necessary
10,comfortable
10,quiet
6,dodgy
6,close
6,bossman
6,single
6,friendly
6,speak
6,complimentary
3,single
3,strange
3,small
3,light
3,dark
3,hotel
10,thoughtful
10,good
10,great
10,clean
10,comfortable
10,neat
5,poor
5,little
5,vegan
5,vegetarian
5,domestic
5,naked
5,shower
5,stop
5,small
5,window
5,fresh
5,exhaust
5,awful
5,temporary
5,poor
5,poorly
5,clean
5,yellow
5,ish
9,lamp
9,look
9,stay
9,overall
9,excellent
9,hospitable
9,large
9,comfortable
9,complimentary
9,black
9,white
9,excellent
6,stain
6,hot
6,black
6,small
6,outside
6,quiet
6,comfortable
6,good
6,shower
9,hot
9,hot
9,tasty
9,stick
9,minute
9,choose
9,unique
9,good
9,breakfast
9,incredible
9,choose
9,huge
9,bean
9,etc
9,great
9,interesting
9,long
9,risk
9,nice
9,impossible
9,outfit
9,good
9,stop
9,extra
9,responsible
9,happen
9,great
9,travel
9,local
9,euro
9,close
9,downtown
9,wholesome
9,free
9,large
9,premium
9,free
9,friendly
9,come
9,local
9,cheap
5,actual
5,shower
5,comfortable
5,double
5,bed
5,bunk
5,early
5,free
5,clean
9,small
9,pillow
9,complimentary
9,great
9,central
9,sized
9,comfortable
9,good
9,plenty
9,good
9,good
10,happy
10,good
10,hot
10,open
10,cool
10,fan
10,hot
10,open
10,nice
10,interior
9,modern
9,clean
9,live
9,personal
9,great
9,belgian
9,nice
9,local
9,resturant
9,great
9,friendly
9,good
9,single
7,shower
7,ctc
7,urgent
7,welcome
7,professional
7,overall
7,comfortable
7,warm
7,noisy
7,old
7,new
7,good
7,good
7,spacious
9,hot
9,give
9,nice
9,quiet
9,small
6,ask
6,bad
6,wrong
6,different
6,internet
6,extra
6,comfortable
6,austere
6,rest
6,extra
6,safe
6,easy
10,nice
10,friendly
10,professional
10,comfortable
10,beautiful
10,delicious
2,situate
2,dubious
2,uncomfortable
2,basic
2,smear
2,human
2,leak
2,hole
2,adjacent
2,nitrous
2,interrupt
2,decide
2,loud
2,mobile
2,call
2,unactione
2,cheap
2,expensive
2,receive
2,extra
7,terrible
7,clean
7,spa
7,clear
7,nice
7,worth
7,great
7,nice
7,good
7,fix
9,outdated
9,easy
9,cart
9,nice
9,big
9,sufficient
9,possible
9,scramble
9,meal
9,thoughtful
9,give
9,nice
9,pleasant
9,little
9,easy
9,light
9,perfect
9,nice
9,nice
9,big
9,good
9,close
9,nice
9,small
9,open
9,good
7,awful
7,assume
7,weak
7,weak
7,fast
7,good
7,underground
7,public
7,m
7,large
7,accessible
8,dark
8,dusty
8,dusty
8,covid
8,couch
8,spacious
8,separate
8,covid
8,fromt
8,star
8,wish
8,complimentary
8,free
8,spa
8,resident
8,spa
8,great
8,central
8,easy
8,small
8,receptionist
8,welcome
8,speak
8,english
8,french
8,spa
8,nice
8,wide
8,available
7,open
7,overall
7,hot
7,reception
7,comfortable
7,limited
7,arrive
7,ask
7,ready
7,guest
7,nice
7,modern
7,nordic
7,present
7,clean
7,clean
7,fair
7,sized
7,good
7,locate
8,noice
8,friendly
8,big
8,dark
8,reliable
8,low
8,sputter
8,dishwasher
8,tablet
8,stay
8,counter
8,lot
8,nice
7,small
7,quiet
7,lucky
7,warm
7,dry
7,welcome
7,arrive
7,bottle
7,big
7,old
7,rich
7,landlady
7,quiet
7,prefer
7,second
7,quiet
7,quiet
7,write
7,huge
7,total
7,short
7,actual
7,big
8,problematic
8,grateful
8,comfortable
10,train
10,good
10,good
10,large
10,window
10,hot
10,open
10,fresh
10,good
10,hot
10,shower
10,good
10,comfortable
10,patient
10,sofa
10,ready
10,allow
10,early
9,difficult
9,french
9,friendly
9,fine
9,clean
9,delicious
8,busy
8,possible
8,great
8,central
8,free
8,nice
8,quiet
8,difficult
8,ready
8,good
8,suitcase
8,thin
8,instal
8,inexpensive
8,window
8,open
8,hot
8,ok
8,sure
8,clean
8,italian
8,good
8,strong
8,fantastic
3,close
3,small
3,bad
3,sound
3,important
3,quiet
3,sound
9,original
9,noisy
9,girlfriend
9,amazing
9,excellent
9,adapt
9,forget
9,minor
9,easy
9,true
9,beautiful
9,excellent
9,available
9,heated
9,mile
9,sure
9,strange
9,real
9,separate
9,main
9,upstairs
9,attic
9,nice
9,clean
9,little
9,kitchen
9,useful
9,decent
9,single
8,good
8,great
8,outstanding
8,friendly
8,nice
8,large
8,good
8,great
8,terra
10,narrow
10,big
10,old
10,handicapped
10,suitable
10,wonderful
10,stopover
10,enjoy
10,wish
10,arrival
10,enjoyable
10,buffet
10,exceptional
8,beautiful
8,great
8,easy
8,spend
8,cute
8,great
8,easy
8,daily
9,window
9,good
9,safe
9,stylish
9,perfect
9,helpful
9,second
3,bad
3,overall
3,closet
3,head
3,tap
3,minute
3,warm
3,real
3,safe
3,recommend
10,arrive
10,welcome
10,good
10,willing
10,wonderful
10,peaceful
10,close
10,spacious
10,clean
10,comfortable
10,good
7,little
7,happy
7,locate
7,separate
7,basic
7,spacious
7,comfortable
9,minor
9,miss
9,upgrade
9,recent
9,enable
9,clean
9,modern
9,nice
9,friendly
9,easy
9,key
8,street
8,early
8,great
8,come
8,shaky
8,pool
8,nice
8,excellent
8,good
7,soft
7,base
7,notify
7,overall
7,shabby
7,nice
7,represent
5,horrible
5,impossible
5,sleep
5,bad
5,bring
5,tomato
5,hot
5,inform
5,shuttle
5,operate
5,afraid
5,current
5,good
5,shame
5,good
8,easy
8,clean
8,nice
8,ideal
8,good
8,arrive
6,experience
6,seal
6,weird
6,fresh
6,door
6,clean
6,loud
6,good
6,nice
5,ready
5,arrival
5,able
5,cold
5,able
5,open
9,shower
9,small
9,suite
9,luxurious
9,perfect
9,nice
9,good
9,nearby
9,nice
9,nice
9,helpful
10,arrive
10,fairy
10,castle
10,light
10,warm
10,renovate
10,historic
10,middle
10,excellent
10,fresh
10,organic
10,jam
10,wide
10,bread
10,start
8,wifi
8,bad
8,impossible
8,nice
8,big
8,excellent
8,main
8,comfortable
8,small
8,spacious
8,short
8,clean
8,daily
8,bad
8,helpful
8,good
9,minor
9,able
9,nice
9,touch
9,great
9,right
9,major
9,touristic
9,clean
9,sizeable
9,fast
7,update
7,break
7,good
7,covid
7,short
7,available
7,ok
7,special
7,cafe
7,nearby
7,nice
7,locate
7,good
7,good
9,good
9,excellent
9,nice
9,friendly
9,visit
9,african
9,right
9,nearby
9,open
7,apartment
7,second
7,casserole
7,casserole
7,good
7,personal
7,clean
7,modern
7,personal
7,helpful
7,key
7,easy
7,guest
7,apartment
7,good
6,clean
6,stable
6,smash
6,bug
6,sad
6,table
6,clean
6,table
6,previous
6,lucky
6,find
6,clean
6,flexible
6,confusing
6,different
6,different
6,good
6,close
6,available
6,helpful
6,good
9,great
9,lid
9,flush
9,screen
9,wrong
9,major
9,great
9,easy
9,great
9,spacious
9,comfortable
7,thin
7,hear
7,soundproof
7,sleep
7,bad
7,nice
7,good
7,meet
7,initial
7,clean
7,simple
7,fancy
7,simple
7,croissant
8,child
8,grand
8,rehearsal
8,friendly
8,nice
8,possible
5,little
5,attentive
5,useable
5,interesting
6,tarpet
6,okay
6,lokate
6,frequent
6,noisy
6,easy
6,helpful
7,particular
7,open
7,good
7,able
7,open
7,great
7,quiet
7,good
7,good
7,good
7,big
8,close
8,big
8,exterior
8,present
8,helpful
8,public
8,attractive
8,interior
8,available
7,uphill
7,cold
7,comfortable
7,close
7,clean
7,outright
7,old
7,perfect
7,good
7,public
7,minute
7,drive
7,excellent
7,key
7,arrive
7,late
7,helpful
7,interact
7,huge
7,low
8,plastic
8,strategic
8,friendly
10,good
10,gorgeous
10,fantastic
10,train
10,good
7,haphazard
7,helpful
7,quiet
7,indoor
7,good
7,unwind
7,rainy
7,unlucky
7,bad
7,nice
7,dirty
7,amazing
7,great
7,local
7,fantastic
7,great
9,soundproof
9,nice
9,shower
9,gel
9,free
7,small
7,small
7,wide
7,attractive
7,interesting
7,clean
7,simple
7,sufficient
7,overnight
7,small
7,pool
7,speak
7,quiet
7,comfortable
7,airco
7,slow
7,bread
7,basic
7,worth
7,polite
9,twin
9,great
9,sturdy
9,close
9,early
9,arrive
9,allow
9,clean
8,girl
8,teapot
8,large
8,new
8,operable
8,attractive
8,aesthetic
8,new
8,appoint
8,interior
8,breakfast
8,interior
8,quiet
2,horrid
2,outside
2,low
2,outside
2,rank
2,dirty
2,stay
2,like
9,massive
9,rustic
9,simple
9,pleasant
9,good
9,pleasant
9,clean
9,center
9,practical
9,weak
9,clean
9,worthy
9,nice
9,cute
9,utensil
9,modern
9,super
9,pillow
9,super
9,soft
9,super
9,friendly
9,nice
9,recommend
9,happy
9,min
6,busy
6,close
6,major
6,busy
6,sleep
6,impossible
6,plug
6,heavy
6,weekday
6,unacceptable
6,fine
6,late
6,arrival
6,friendly
6,good
6,spacious
6,big
9,green
9,welcome
9,nice
9,cosy
9,clean
9,great
9,good
9,table
9,table
9,lunch
9,terrible
8,good
8,high
8,cool
8,rear
8,toaster
8,tab
8,great
8,parking
8,outside
8,nearby
8,old
8,appartment
8,oodle
8,high
8,great
8,uncluttered
8,large
8,comfortable
7,second
7,difficult
7,available
7,available
7,present
7,large
7,soft
7,cheese
7,fresh
7,exterior
7,update
7,soft
7,animal
9,freshen
9,spacious
9,clean
9,minimal
9,shower
9,beautiful
9,promenade
9,great
9,great
9,amazing
9,seasonal
10,fine
10,comfortable
10,large
10,spacious
10,large
10,perfect
10,easy
10,direct
8,noisy
8,nice
8,close
8,nice
8,scandinavian
8,friendly
4,heavy
4,bad
4,open
4,receptionist
4,bad
9,clean
9,dryer
9,extra
9,possible
9,expensive
9,good
9,opposite
9,nice
9,excellent
9,little
9,local
9,expensive
9,minute
9,free
9,wear
9,mask
9,excellent
9,spacious
10,great
10,flat
10,modern
10,new
10,clean
10,flat
10,furnish
10,clean
10,comfortable
10,friendly
10,touch
10,right
10,contact
10,quick
10,easy
10,perfect
6,mechanical
6,unable
6,busy
6,park
6,extensive
6,hard
6,spacious
6,pad
6,excellent
7,old
7,thin
7,hear
7,high
7,sauna
7,restaurant
7,fantastic
7,great
7,minute
9,want
9,quiet
9,new
9,cafe
9,pedestrian
9,late
9,touristic
9,beautiful
9,congenial
9,great
9,central
9,expensive
9,original
9,available
9,mean
9,new
9,new
9,good
9,pay
9,central
9,quiet
9,amazing
9,normal
9,excellent
9,stupendous
9,helpful
9,particular
9,excellent
9,friendly
9,surround
9,watch
9,live
10,start
10,finish
10,great
10,great
10,big
10,sebastian
10,good
10,finish
10,brilliant
10,special
10,let
10,base
10,able
6,super
6,clean
6,leftover
6,previous
6,guest
6,small
6,unusable
6,shower
6,clear
6,expensive
6,nice
6,friendly
6,nice
6,old
6,exterior
6,garden
8,lobi
8,sure
8,right
8,open
8,close
8,nice
8,good
10,little
10,expensive
10,outstanding
10,close
10,small
10,new
6,bad
6,refundable
6,total
6,second
6,arrival
6,bad
6,online
6,big
6,comfortable
6,close
6,public
7,real
7,shower
7,combine
7,nice
7,decent
7,hot
7,convenient
7,private
7,great
7,fresh
7,good
7,hot
7,dry
7,sure
7,mum
7,bed
7,super
7,leg
7,stay
7,great
7,good
7,early
7,bag
7,decent
9,personal
9,general
9,final
9,una
9,helpful
9,efficient
9,great
9,new
9,recomnend
8,small
8,small
8,est
8,small
8,little
8,neighbour
8,extra
8,modest
8,communal
8,comfortable
8,linen
8,superb
8,beautiful
8,nearby
8,relax
9,shower
9,tiny
9,bottle
9,ask
9,avoid
9,huge
9,hear
9,neglijable
9,avoid
9,nice
9,door
9,clean
9,close
9,eur
9,good
9,soft
9,ish
9,nice
9,deep
9,seagull
9,clean
9,good
9,overall
9,high
7,superior
7,basic
7,impractical
7,slope
7,flood
7,furbish
7,central
7,scandinavian
7,beautiful
7,common
4,thin
4,comfortable
4,difficult
4,internet
4,second
4,open
4,free
9,stay
9,good
9,clean
9,beautiful
9,quiet
9,welcome
9,generous
9,large
9,sunny
9,chicken
9,good
9,public
9,decent
9,excellent
9,nearby
5,easy
5,carry
5,elderly
5,hot
5,available
5,friendly
5,orient
5,responsive
5,direct
7,busy
7,available
7,little
7,table
7,lamp
7,welcome
7,guest
7,guest
7,rude
7,present
7,nice
7,free
7,nice
7,pillow
7,urgent
7,need
7,carpet
7,horror
7,possible
7,great
7,new
7,small
7,clean
7,clean
7,basic
7,small
7,busy
7,window
7,clean
7,cloud
7,normal
7,epidemic
7,bit
7,lack
7,open
7,come
7,wide
7,window
7,private
7,comfortable
7,single
7,great
7,friendliness
7,good
7,nice
7,table
7,comfortable
7,useful
7,good
7,clean
7,good
6,hot
6,hot
6,look
6,close
6,easy
6,street
6,calm
6,clean
6,easy
6,nice
6,romantic
6,little
6,kitchen
6,extra
9,important
9,shoppaholic
9,big
9,small
9,scandinavian
9,clean
9,comfortable
9,hard
9,personal
9,helpful
9,easy
9,amazing
9,nearby
7,nice
7,small
7,kettle
7,beautiful
7,stylish
7,nice
8,little
8,general
8,clean
8,great
8,pure
5,busy
5,old
5,authentic
5,old
5,friendly
5,good
5,nice
5,great
9,large
9,big
9,beautiful
9,quirky
9,guest
9,good
9,limited
9,enjoy
9,minute
9,great
9,nice
9,storey
9,connect
9,overnight
9,clean
9,modern
9,comfortable
9,great
9,roof
9,short
10,great
10,centre
10,clean
10,comfortable
10,good
10,long
10,reasonable
7,main
7,fine
7,comfortable
7,close
7,minute
7,friendly
7,desk
4,poor
4,cheese
4,cheese
4,minimal
4,noise
4,guest
4,key
4,send
4,nice
4,beautiful
9,little
9,warm
9,possible
9,open
9,little
9,noisy
9,houese
9,stucke
9,good
8,deep
8,location
8,central
8,free
8,spacious
8,great
8,natural
9,small
9,park
9,excellent
9,cozy
9,great
9,welcome
7,good
7,spacious
7,open
7,tree
7,come
7,good
7,open
7,guest
7,hostess
7,great
7,local
7,good
7,good
10,main
10,double
10,great
10,great
10,free
10,comfortable
10,stylish
10,arrival
9,minor
9,open
9,early
9,negative
9,tuck
9,know
9,beautiful
9,spacious
9,sized
9,great
9,stay
9,polite
9,comfy
9,nice
9,outside
9,good
9,free
9,chargeable
9,long
9,drive
9,cold
10,easy
10,agree
10,give
10,furnish
10,excellent
10,monument
8,check
8,little
8,notify
8,nice
8,tourist
8,main
8,close
8,metro
8,close
8,wow
8,foyer
8,cosy
8,clean
8,comfortable
8,unique
8,nice
8,extra
8,shower
8,good
8,happy
8,good
9,flush
9,separate
9,big
9,appreciate
9,plenty
9,old
9,tea
9,great
9,cheese
9,excellent
9,easy
8,main
8,close
8,tram
8,comfortable
8,spacious
8,natural
8,light
8,thoughtful
8,nice
8,normal
8,continental
8,hot
10,English
10,sure
10,clean
10,hairdryer
10,sweet
10,spacious
9,good
9,real
9,quiet
9,cathedral
9,excellent
9,happy
9,answer
9,ecological
9,pleasant
9,table
5,suitable
5,little
5,acceptable
5,good
5,big
5,clean
9,average
9,positive
9,negative
9,friendly
9,clean
9,free
9,unique
9,extra
6,small
6,poor
6,tea
6,toilet
6,horrible
6,good
6,good
6,covid
6,good
8,noisy
8,great
8,good
8,perfect
8,helpful
8,good
5,speak
5,English
5,mean
5,watch
5,uncomfortable
5,big
7,website
7,small
7,pro
7,active
7,eat
7,dated
7,fine
7,great
7,beautiful
10,perfect
10,big
10,connect
10,main
10,convivial
10,comfortable
10,big
10,nice
10,available
10,early
8,long
8,buffet
8,bread
8,little
8,stale
8,suite
8,standard
8,small
8,appartment
8,new
8,furnish
8,overall
8,good
8,small
8,solve
8,friendly
8,helpful
8,small
8,ok
8,comfortable
8,clean
10,complain
10,good
10,important
10,public
10,inner
10,courtyard
10,expect
8,early
8,uncomfortable
8,great
8,small
8,bottle
8,unpleasant
8,capacious
8,comfortable
8,good
8,flaky
8,sweet
8,belgian
9,spacious
9,comfortable
9,clean
9,friendly
9,welcome
9,come
9,handy
9,good
8,current
8,good
8,great
8,friendly
8,helpful
8,large
8,clean
8,close
8,small
8,good
9,wrong
9,quick
9,sound
9,narrow
9,appropriate
9,young
9,old
9,disable
9,recommend
9,use
9,nice
9,modern
9,loft
9,easy
9,steep
9,spacious
9,main
9,friendly
9,give
9,separate
9,box
9,safe
9,big
9,big
9,possible
9,short
9,free
8,current
8,available
8,ok
8,close
8,spacious
8,excellent
6,regret
6,table
6,clean
6,young
6,busy
6,second
6,able
6,follow
6,sufficient
6,friendly
6,personnal
6,correct
6,male
6,important
6,express
6,personal
6,read
6,weak
6,mean
6,belgian
6,completely
6,read
6,allow
6,little
6,reasonable
10,wonderful
10,friendly
10,welcome
10,easy
10,good
10,great
10,comfortable
10,warm
9,table
9,clean
9,fantastic
9,comfortable
9,modern
10,perfect
10,beautiful
10,nice
10,live
10,perfect
10,comfortable
10,good
10,extra
10,key
10,free
10,super
10,smart
10,note
10,general
10,nice
10,quiet
10,easy
10,center
10,historical
10,easy
10,safe
10,small
10,fit
10,free
10,Excellent
10,fantastic
10,rental
10,fantastic
10,nice
10,oldtimer
10,playful
10,find
10,perfect
10,cart
10,garden
10,great
7,special
7,consider
7,huge
7,table
7,metallic
7,fine
7,fair
7,standard
7,great
9,give
9,beautiful
9,modernize
9,traditional
9,belgian
9,wonderful
9,offsite
9,gate
9,friendly
7,fresh
7,vegan
7,fresh
7,soggy
7,pillow
7,terrible
7,thin
7,sinky
7,polite
9,clean
9,good
9,high
9,electric
9,unclean
9,shower
9,ok
9,good
9,good
9,good
9,great
9,key
9,great
10,aware
10,stair
10,steep
10,narrow
10,restaurant
10,fabulous
10,good
10,wonderful
10,excellent
10,trappistenhuis
10,great
10,nearby
10,lockable
10,real
10,arrival
10,excellent
9,pillow
9,comfortable
9,sleep
9,small
9,pong
9,nice
9,great
9,little
9,big
9,big
9,clean
9,bubble
9,great
10,dislike
10,helpful
10,friendly
10,lovely
10,central
10,good
10,english
10,special
10,sunday
10,citroen
10,old
8,spacious
8,comfortable
8,good
8,shower
8,shower
8,stall
8,helpful
8,good
8,local
8,international
8,main
8,main
8,terrible
9,safe
9,small
9,nearby
9,large
9,clean
9,removal
9,polish
9,clean
9,private
9,close
9,good
10,exceptional
10,friendly
10,take
10,perfect
10,clean
10,present
10,welcome
10,good
10,perfect
8,shower
8,poor
8,good
8,decent
8,available
8,good
8,friendly
8,helpful
8,basic
7,bad
7,close
7,address
7,fine
7,flat
7,write
7,give
7,avoid
7,nice
7,flat
8,damage
8,break
8,nice
8,helpful
8,amazing
8,great
8,clean
8,good
8,abundant
8,exceptional
8,cheese
8,high
8,short
8,comfortable
8,clean
8,small
8,easy
8,lead
8,slippery
8,wear
8,sock
8,narrow
8,careful
8,clean
8,decent
8,able
8,perfect
8,exercise
8,friendly
8,speak
8,great
8,English
8,easy
8,retail
8,easy
8,clean
8,bright
8,safe
8,natural
8,able
7,checkin
7,unnecessary
7,bad
9,close
9,good
9,spacious
9,single
9,helpful
9,good
9,direct
9,chicken
9,big
9,private
5,noise
5,sleep
5,problematic
5,bed
8,critical
8,shower
8,hard
8,available
8,guest
8,outside
8,row
8,clear
8,accessible
8,guest
8,helpful
8,comfortable
8,comfortable
8,clean
8,great
8,decorate
8,scandinavian
8,quiet
8,street
8,busy
8,old
8,clean
8,comfortable
8,clean
8,whis
8,good
8,fresh
8,warm
8,especial
8,scandinavian
8,different
8,cheese
8,clean
8,table
8,fast
8,recommend
10,excellent
10,appropriate
10,extra
10,excellent
10,friendly
10,good
10,excellent
9,hard
9,common
9,comfortable
9,good
9,strong
9,good
9,good
9,comfortable
9,easy
9,fantastic
9,European
7,terrible
7,constant
7,great
7,right
7,friendly
7,professional
7,clean
7,easy
7,difficult
7,open
7,request
7,come
7,poor
7,shower
7,public
7,good
10,perfect
10,amazing
10,fantastic
10,tasteful
10,reasonable
10,comfortable
10,nice
10,recommend
10,nice
7,star
7,contact
7,entree
7,guest
7,ridiculous
7,disappointed
7,receptionist
7,quiet
7,great
10,good
10,overpriced
10,pleasant
10,helpful
10,friendly
10,great
10,grand
10,great
10,great
9,plastic
9,hard
9,quiet
6,climb
6,north
6,agile
6,steep
6,multiple
6,electrical
6,loose
6,comfortable
6,great
9,narrow
9,old
9,flat
9,couch
9,hard
9,spacious
9,flat
9,good
9,helpful
9,high
7,small
7,small
7,quilt
7,proper
7,sleep
7,good
7,western
7,huge
7,double
7,small
7,fit
7,big
7,small
7,big
7,big
7,good
7,single
7,quiet
7,close
7,metro
7,nice
7,weird
7,creamer
7,free
7,free
7,bottle
9,similar
9,central
9,good
9,late
9,plenty
9,good
9,open
9,early
9,clean
9,spacious
7,good
7,helpful
7,unacceptable
7,guest
7,helpful
8,free
8,warm
8,nice
8,spacious
8,large
8,good
8,free
8,nice
9,locate
9,nice
9,outdated
9,comfortable
9,excellent
9,good
9,great
8,steep
8,narrow
8,little
8,heavy
8,similar
8,upstairs
8,spend
8,apartment
8,sleep
8,nice
8,nearby
8,square
8,loudness
8,open
8,key
8,nice
9,old
9,strong
9,choose
9,soft
9,tea
8,small
8,old
8,perfect
8,central
8,grand
8,clean
8,nice
8,wonderful
7,interior
7,exterior
7,update
7,expensive
7,poor
7,lovely
7,close
7,good
7,late
7,possible
7,great
7,dark
7,disappointing
7,overall
7,great
7,dark
7,disappointing
7,overall
9,able
9,clean
9,small
9,comfortable
8,high
8,sufficient
8,important
8,friendliness
7,terrible
7,star
7,easy
7,understand
7,cold
7,dish
8,practical
8,minimalist
8,pandemic
8,easy
8,attentive
8,helpful
8,high
8,deco
8,spacious
8,great
8,courtyard
8,lack
8,kitchen
8,large
8,great
8,equip
8,modern
8,decorate
8,great
8,close
8,nice
8,friendly
8,easy
8,beautiful
9,nice
9,detailed
9,own
9,excellent
9,open
9,easy
8,expensive
8,residential
8,nearby
8,comfortable
8,friendly
8,good
8,close
8,handy
10,warm
10,fabulous
10,beautiful
10,adorable
9,degree
9,bed
9,sleep
9,heat
9,peaceful
9,spacious
9,huge
9,live
9,cosy
8,furniture
8,repair
8,deep
8,clean
8,big
8,lifespan
8,great
8,good
8,comfortable
8,good
8,small
9,outdoor
9,little
9,private
9,good
9,large
9,quiet
9,essential
9,live
9,friendly
9,helpful
9,great
9,nice
10,cosy
10,helpful
10,clean
10,modern
10,clean
10,quiet
10,hear
10,noise
6,hot
6,airco
6,hot
6,open
6,fresh
6,deep
6,great
6,good
6,good
10,welcome
10,cosy
10,nice
10,amazing
10,confortable
10,quiet
10,good
10,perfect
10,romantic
10,main
10,large
10,romantic
10,suite
10,low
10,suite
10,great
10,little
10,comfortable
10,luxurious
10,small
10,chocolati
6,good
6,neighbour
6,basic
6,bed
6,towel
6,excellent
6,metro
6,nice
6,nordic
6,interior
10,perfect
10,excellent
10,peaceful
10,rest
10,clean
10,stay
10,little
10,comfortable
10,cot
10,high
10,little
10,triple
10,fresh
10,wide
10,cheese
10,open
10,open
10,different
10,easy
10,modern
10,small
10,scale
10,agreeable
10,nice
10,big
10,rain
10,complimentary
10,nice
9,excellent
9,covid
9,spacious
9,comfortable
9,fold
9,petal
5,enter
5,gym
5,underdressed
5,card
5,different
5,efficient
5,clean
5,lockdown
5,open
9,pillow
9,little
9,soft
9,good
9,free
9,available
9,small
9,free
8,accompany
8,drainage
8,beautiful
8,suite
8,responsive
5,clean
5,good
5,free
5,great
5,big
5,comfortable
5,big
5,unfriendly
5,lady
5,nice
5,unfriendly
10,organize
10,covid
10,friendly
10,nice
10,decorate
10,petal
9,friendly
9,clean
9,delicicous
9,safe
9,spacious
9,private
9,good
9,welcome
9,arrive
9,friendly
10,nice
10,current
10,prepare
10,safe
10,attentive
10,recommend
9,nice
9,decorate
9,clean
9,quiet
9,downtown
9,available
9,perfect
9,good
9,wish
4,specific
4,quiet
4,open
4,hot
4,close
4,early
9,free
9,locate
9,canal
9,nearby
9,short
9,main
9,good
9,big
9,cool
9,cathedral
9,table
8,heavy
8,luggage
8,quiet
8,good
8,overnight
8,shared
8,shower
8,hot
8,strong
8,real
8,cup
8,nice
8,great
8,friendly
8,skimp
8,covid
8,nice
8,cool
10,table
10,beautiful
10,nearby
10,fantastic
10,available
10,overnight
10,happy
10,son
10,young
10,recommend
8,internet
8,slow
8,free
8,terrible
8,single
8,mattress
8,large
8,mattress
8,adorable
8,different
8,fried
8,canal
8,adorable
9,super
9,cosy
9,outside
9,easy
9,middle
9,green
9,close
9,old
9,perfect
9,right
9,hostel
9,youth
9,little
9,clean
9,comfortable
9,wonderful
9,common
9,brilliant
9,fine
9,basic
9,good
8,change
8,entire
8,expectation
8,central
8,main
8,desirable
8,friendly
7,star
7,old
7,finish
7,complementary
7,guest
7,arrive
7,unnaceptable
7,euro
7,right
9,close
9,beautiful
9,old
9,belgian
9,comfortable
9,comfortable
9,nice
9,small
9,practical
9,spacious
9,cosy
9,clean
9,garden
9,responsive
9,great
9,appreciate
9,dairy
9,free
7,big
7,receive
7,portable
7,insufficient
7,little
7,extra
7,star
7,sad
7,good
7,major
7,good
7,clean
7,towel
7,daily
7,good
7,sharp
7,warm
7,open
7,come
7,nice
7,great
7,upstair
7,helpful
7,sweet
7,easy
7,great
8,nice
8,center
8,beautiful
8,comfortable
8,clean
8,friendly
8,safe
6,good
6,small
6,clothe
